player_id,num_sessions,total_playtime,in_game_purchases,days_since_last_session,level_reached,churn,avg_session_length,achievements_unlocked,social_interactions,session_avg_time,country_Brazil,country_Canada,country_Germany,country_India,country_Japan,country_UK,country_USA,device_Mobile,device_PC
P0226,22,60.96146178599787,3,7,95,0,2.770975535727176,47,2,2.770975535727176,False,False,False,False,True,False,False,False,True
P0227,12,50.21409601754651,5,5,77,0,4.184508001462209,75,9,4.184508001462209,False,True,False,False,False,False,False,False,True
P0228,14,35.690908709050326,0,14,3,0,2.5493506220750235,99,5,2.5493506220750235,False,False,False,True,False,False,False,True,False
P0229,14,43.89445530609829,1,29,59,1,3.135318236149878,32,5,3.1353182361498777,False,False,False,False,False,False,False,False,True
P0230,15,60.29477685435052,2,11,52,0,4.019651790290035,35,3,4.019651790290035,True,False,False,False,False,False,False,True,False
P0231,27,51.58841679672852,0,15,34,0,1.9106821035825376,32,6,1.9106821035825376,False,True,False,False,False,False,False,True,False
P0232,22,58.76619470708727,2,15,49,0,2.6711906685039666,30,6,2.671190668503967,False,True,False,False,False,False,False,False,False
P0233,15,79.64660876773229,0,26,28,1,5.309773917848819,20,4,5.309773917848819,False,False,False,False,False,True,False,False,False
P0234,15,26.53637582433423,2,20,83,1,1.769091721622282,26,6,1.769091721622282,False,False,False,False,False,False,False,False,True
P0235,15,74.25818862452937,1,19,87,1,4.950545908301958,90,8,4.950545908301958,True,False,False,False,False,False,False,False,True
P0236,14,51.5653390628482,3,19,96,1,3.683238504489157,71,4,3.6832385044891574,False,True,False,False,False,False,False,False,False
P0237,16,36.51823927515308,2,27,13,1,2.2823899546970674,61,6,2.2823899546970674,False,False,False,False,False,True,False,True,False
P0238,20,30.04529561391515,5,3,97,0,1.5022647806957576,95,4,1.5022647806957576,False,True,False,False,False,False,False,True,False
P0239,22,47.163194138344494,3,10,98,0,2.1437815517429315,25,9,2.1437815517429315,False,False,False,True,False,False,False,False,False
P0240,11,63.82475167886689,1,12,97,0,5.802250152624263,65,5,5.8022501526242625,False,False,True,False,False,False,False,True,False
P0241,24,48.08676319433699,1,28,69,1,2.0036151330973744,11,7,2.0036151330973744,False,False,False,False,False,False,False,False,False
P0242,15,72.66732395371021,3,8,67,0,4.844488263580681,21,2,4.844488263580681,False,False,False,False,False,True,False,False,False
P0243,18,28.232364649226614,0,3,61,0,1.5684647027348122,16,4,1.568464702734812,False,False,True,False,False,False,False,False,True
P0244,22,49.81866578230918,0,11,60,0,2.264484808286781,6,4,2.264484808286781,True,False,False,False,False,False,False,False,True
P0245,19,31.21409833380321,1,8,71,0,1.642847280726485,67,7,1.6428472807264847,False,False,False,True,False,False,False,False,False
P0246,20,55.45447823937452,1,12,24,0,2.772723911968726,36,3,2.772723911968726,False,False,False,False,False,True,False,False,True
P0247,13,63.30331085145951,2,15,63,0,4.86948545011227,37,4,4.86948545011227,True,False,False,False,False,False,False,False,False
P0248,20,43.6885730947842,4,25,86,1,2.18442865473921,95,3,2.18442865473921,False,True,False,False,False,False,False,True,False
P0249,17,10.936792150592986,2,5,61,0,0.6433407147407638,10,3,0.6433407147407638,False,False,False,False,True,False,False,True,False
P0250,16,52.98422220194742,6,9,23,0,3.3115138876217136,0,2,3.3115138876217136,False,False,False,False,False,False,True,True,False
P0251,14,56.55107827600264,1,12,30,0,4.039362734000188,24,10,4.039362734000188,True,False,False,False,False,False,False,True,False
P0252,21,56.06442132442547,2,6,60,0,2.669734348782165,41,3,2.669734348782165,False,False,True,False,False,False,False,False,False
P0253,24,68.53673287733231,1,27,18,1,2.85569720322218,51,2,2.8556972032221797,False,False,False,True,False,False,False,True,False
P0254,13,33.93419480526427,3,25,96,1,2.610322677328021,23,6,2.610322677328021,False,False,False,True,False,False,False,True,False
P0255,21,60.20324158175674,3,18,56,1,2.866821027702702,52,4,2.866821027702702,True,False,False,False,False,False,False,True,False
P0256,19,67.88761268716962,2,23,53,1,3.573032246693138,55,6,3.573032246693138,False,True,False,False,False,False,False,True,False
P0257,17,23.321186239902246,4,18,7,1,1.3718344847001325,62,2,1.3718344847001323,False,False,False,False,False,False,True,False,False
P0258,22,54.79477738878466,2,16,97,1,2.490671699490212,80,4,2.490671699490212,False,False,False,False,False,False,False,True,False
P0259,21,42.43730253488493,3,12,69,0,2.0208239302326154,7,9,2.0208239302326154,False,False,True,False,False,False,False,False,True
P0260,13,48.77715990347531,2,12,92,0,3.7520892233442544,58,10,3.7520892233442544,True,False,False,False,False,False,False,False,True
P0261,16,55.215147253075045,2,25,72,1,3.4509467033171903,44,5,3.4509467033171903,True,False,False,False,False,False,False,False,True
P0262,15,42.69157153829672,1,27,79,1,2.8461047692197807,26,2,2.846104769219781,False,False,False,False,True,False,False,False,True
P0263,12,39.86437881257582,3,20,52,1,3.322031567714652,51,3,3.3220315677146517,False,False,False,True,False,False,False,False,True
P0264,13,50.512286262320366,3,1,4,0,3.885560481716951,17,7,3.885560481716951,False,False,True,False,False,False,False,False,True
P0265,25,33.69131091705796,2,9,34,0,1.3476524366823184,90,6,1.3476524366823184,False,False,False,False,False,False,True,False,False
P0266,15,33.712623066722216,0,29,69,1,2.247508204448148,85,4,2.2475082044481476,False,False,False,True,False,False,False,False,True
P0267,28,60.19059924434755,1,21,33,1,2.1496642587266983,15,2,2.1496642587266983,True,False,False,False,False,False,False,True,False
P0268,21,32.76808947262016,1,12,69,0,1.5603852129819125,65,7,1.5603852129819125,False,False,False,True,False,False,False,False,True
P0269,24,59.994687513638176,5,25,38,1,2.4997786464015905,4,6,2.4997786464015905,False,False,False,True,False,False,False,False,False
P0270,18,56.93886939280927,1,8,98,0,3.163270521822737,81,7,3.1632705218227373,False,False,False,False,False,True,False,False,True
P0271,20,24.11289906814105,3,0,26,0,1.2056449534070526,2,7,1.2056449534070526,False,False,False,True,False,False,False,True,False
P0272,14,39.83653021496517,2,13,1,0,2.845466443926084,90,3,2.845466443926084,False,True,False,False,False,False,False,True,False
P0273,17,67.91164104571058,3,28,4,1,3.994802414453563,80,3,3.9948024144535634,False,False,False,True,False,False,False,False,False
P0274,15,35.28251703290478,4,15,39,0,2.352167802193652,79,4,2.352167802193652,False,False,False,False,False,False,False,False,False
P0275,20,43.03393606535919,3,19,54,1,2.151696803267959,69,5,2.1516968032679595,False,True,False,False,False,False,False,False,False
P0276,18,56.93091339877844,3,14,90,0,3.162828522154358,6,2,3.162828522154358,False,False,True,False,False,False,False,False,False
P0277,17,61.75085763923893,2,0,33,0,3.6324033905434665,49,4,3.6324033905434665,False,False,False,True,False,False,False,False,True
P0278,16,46.22691670933256,3,16,33,1,2.889182294333285,13,7,2.889182294333285,False,False,False,False,False,False,True,False,True
P0279,24,41.03734707962538,2,23,72,1,1.7098894616510574,37,5,1.7098894616510574,False,True,False,False,False,False,False,True,False
P0280,20,71.33554792547761,2,29,20,1,3.5667773962738805,78,6,3.5667773962738805,False,True,False,False,False,False,False,False,False
P0281,18,76.08349495696368,5,29,16,1,4.226860830942426,46,4,4.226860830942426,True,False,False,False,False,False,False,False,False
P0282,14,64.68287076172693,4,12,21,0,4.620205054409067,32,9,4.620205054409067,False,False,True,False,False,False,False,False,True
P0283,29,51.27977213847536,1,29,45,1,1.7682680047750123,42,2,1.7682680047750123,False,False,False,True,False,False,False,False,False
P0284,21,37.8760141753861,2,26,90,1,1.8036197226374333,90,6,1.8036197226374335,False,False,False,False,True,False,False,True,False
P0285,16,37.54333390165152,3,14,87,0,2.34645836885322,28,4,2.34645836885322,False,False,False,False,False,False,True,True,False
P0286,15,57.837711578986365,2,15,82,0,3.855847438599091,56,3,3.855847438599091,True,False,False,False,False,False,False,False,False
P0287,22,56.275973313330255,2,15,62,0,2.557998786969557,4,6,2.557998786969557,False,False,True,False,False,False,False,True,False
P0288,18,71.02397889419645,0,1,31,0,3.945776605233136,92,7,3.945776605233136,False,False,False,False,False,False,False,True,False
P0289,18,59.75675138804209,3,16,42,1,3.319819521557894,95,8,3.319819521557894,False,True,False,False,False,False,False,False,True
P0290,19,27.45379547360273,2,10,12,0,1.444936603873828,59,9,1.444936603873828,False,False,False,False,False,False,True,True,False
P0291,19,65.77921426584378,3,7,65,0,3.46206390872862,69,5,3.46206390872862,False,False,False,False,False,False,False,False,False
P0292,23,35.02909059028381,2,19,73,1,1.5230039387079917,1,4,1.5230039387079917,False,False,False,True,False,False,False,False,False
P0293,18,44.24043092071473,3,2,3,0,2.457801717817485,69,3,2.457801717817485,False,False,False,False,True,False,False,True,False
P0294,27,53.75300309377542,2,28,90,1,1.9908519664361264,42,7,1.9908519664361266,False,False,False,False,False,True,False,False,False
P0295,22,79.93501234675946,2,11,9,0,3.63340965212543,3,4,3.63340965212543,False,False,False,False,False,True,False,False,True
P0296,22,96.6487783400804,2,19,51,1,4.393126288185473,55,8,4.3931262881854725,False,False,True,False,False,False,False,True,False
P0297,15,59.10084588704274,3,15,16,0,3.940056392469516,92,8,3.940056392469516,False,False,False,False,True,False,False,True,False
P0298,16,47.25205071919418,2,13,88,0,2.9532531699496363,58,1,2.9532531699496363,False,False,False,False,False,False,True,True,False
P0299,18,58.01758472720825,1,15,78,0,3.2231991515115697,88,5,3.2231991515115697,True,False,False,False,False,False,False,False,False
P0300,14,63.31483138810754,1,26,3,1,4.522487956293396,8,4,4.5224879562933955,False,False,False,False,False,False,True,False,False
P0301,24,45.189985616642126,3,20,98,1,1.8829160673600889,2,3,1.8829160673600887,False,False,False,False,True,False,False,True,False
P0302,16,76.92817033868484,0,16,97,1,4.808010646167802,89,2,4.808010646167802,False,False,False,False,False,False,False,False,False
P0303,23,53.45106138787103,0,29,24,1,2.323959190777001,47,8,2.323959190777001,False,True,False,False,False,False,False,False,False
P0304,23,57.46614633637091,3,10,73,0,2.498528101581344,42,8,2.498528101581344,False,False,False,False,False,True,False,True,False
P0305,16,59.98886378081692,2,16,13,1,3.7493039863010575,90,3,3.7493039863010575,False,False,True,False,False,False,False,True,False
P0306,21,56.32379915921683,2,18,2,1,2.6820856742484205,99,4,2.6820856742484205,False,False,False,True,False,False,False,False,False
P0307,19,62.58410750704418,0,21,71,1,3.2939003951075883,95,12,3.2939003951075883,False,False,False,False,False,False,True,True,False
P0308,15,40.74120220179616,2,0,21,0,2.7160801467864104,0,3,2.716080146786411,False,False,False,False,False,True,False,True,False
P0309,20,41.62547369080954,1,29,19,1,2.081273684540477,56,3,2.081273684540477,True,False,False,False,False,False,False,True,False
P0310,28,33.497686505424575,2,26,89,1,1.1963459466223063,52,4,1.1963459466223063,False,False,True,False,False,False,False,True,False
P0311,23,56.59251845930339,3,11,47,0,2.460544280839278,15,3,2.460544280839278,False,False,False,True,False,False,False,False,False
P0312,21,61.68404755268171,1,14,22,0,2.937335597746748,50,4,2.937335597746748,False,False,False,False,False,False,True,True,False
P0313,19,56.866592992278285,5,17,75,1,2.992978578540962,74,6,2.992978578540962,True,False,False,False,False,False,False,False,True
P0314,28,75.11738650021306,1,27,33,1,2.682763803579038,89,4,2.682763803579038,False,False,False,True,False,False,False,True,False
P0315,19,49.9160597175643,2,29,32,1,2.6271610377665424,54,3,2.6271610377665424,False,True,False,False,False,False,False,False,True
P0316,26,60.03112483388769,2,22,64,1,2.308889416687988,0,8,2.308889416687988,False,False,False,False,False,True,False,True,False
P0317,21,33.624486857910284,1,13,85,0,1.6011660408528707,89,2,1.6011660408528707,False,True,False,False,False,False,False,False,True
P0318,10,44.19350446288399,3,29,39,1,4.419350446288399,27,3,4.4193504462884,False,False,False,False,False,True,False,False,True
P0319,24,60.43306636348666,1,0,84,0,2.518044431811944,52,7,2.518044431811944,True,False,False,False,False,False,False,True,False
P0320,18,62.73653166114716,1,12,72,0,3.485362870063731,57,3,3.485362870063731,False,False,False,False,False,False,False,True,False
P0321,20,45.59049578503726,1,29,42,1,2.2795247892518637,72,7,2.2795247892518633,False,True,False,False,False,False,False,True,False
P0322,18,48.926011222129,1,14,9,0,2.718111734562722,59,5,2.718111734562722,False,False,False,False,False,True,False,False,True
P0323,23,27.23189379978786,4,6,25,0,1.183995382599472,58,2,1.183995382599472,False,False,True,False,False,False,False,False,False
P0324,16,44.64456198790086,0,14,89,0,2.790285124243804,21,9,2.7902851242438036,True,False,False,False,False,False,False,False,False
P0325,14,63.35574745279679,1,19,97,1,4.525410532342628,7,4,4.525410532342628,False,False,False,False,False,True,False,True,False
P0326,20,58.628075241598495,1,9,2,0,2.931403762079925,48,3,2.931403762079925,False,False,False,False,False,False,True,False,False
P0327,27,57.50998582071814,1,13,19,0,2.1299994748414126,41,1,2.1299994748414126,False,False,False,False,False,True,False,False,False
P0328,21,50.7466053077144,1,5,20,0,2.4165050146530667,26,2,2.4165050146530667,False,True,False,False,False,False,False,True,False
P0329,14,50.105947379422645,1,13,93,0,3.578996241387332,38,6,3.578996241387332,False,False,True,False,False,False,False,False,True
P0330,20,40.09518290789829,0,23,70,1,2.0047591453949147,82,10,2.0047591453949147,False,False,False,True,False,False,False,True,False
P0331,16,60.482426303038025,3,24,17,1,3.780151643939877,24,6,3.7801516439398766,False,False,False,False,False,False,False,False,False
P0332,16,56.314594165840845,0,21,89,1,3.519662135365053,37,6,3.519662135365053,False,False,False,True,False,False,False,False,True
P0333,21,57.38028271989199,3,11,68,0,2.732394415232952,84,2,2.732394415232952,False,False,False,False,False,True,False,False,False
P0334,24,42.10947735998629,1,10,94,0,1.7545615566660957,23,4,1.7545615566660955,False,False,False,True,False,False,False,False,True
P0335,20,17.699856201931333,6,28,84,1,0.8849928100965666,23,5,0.8849928100965666,False,False,False,False,False,True,False,False,False
P0336,19,66.45729067630543,1,29,3,1,3.497752140858181,59,8,3.497752140858181,False,False,True,False,False,False,False,True,False
P0337,15,42.81743815987394,2,24,87,1,2.854495877324929,82,5,2.854495877324929,False,False,False,True,False,False,False,False,False
P0338,18,37.0583635393532,1,19,51,1,2.058797974408511,49,3,2.0587979744085114,False,True,False,False,False,False,False,False,False
P0339,22,60.4021836787099,1,21,82,1,2.7455538035777227,65,1,2.7455538035777227,False,True,False,False,False,False,False,False,True
P0340,23,44.11981040121306,4,23,26,1,1.9182526261396984,13,7,1.9182526261396982,False,False,False,False,False,False,True,False,False
P0341,16,65.89904576069932,1,24,56,1,4.118690360043708,52,7,4.118690360043708,False,False,False,False,False,True,False,True,False
P0342,24,59.25508924365046,2,18,64,1,2.468962051818769,31,4,2.468962051818769,False,False,False,True,False,False,False,True,False
P0343,22,60.253539848007165,3,1,8,0,2.738797265818508,95,4,2.7387972658185076,False,True,False,False,False,False,False,True,False
P0344,13,29.510664331991983,0,21,81,1,2.270051102460922,91,4,2.2700511024609216,False,False,False,False,True,False,False,False,True
P0345,25,68.179159780796,1,19,95,1,2.72716639123184,47,9,2.72716639123184,False,False,True,False,False,False,False,False,True
P0346,22,53.91875796850784,1,0,37,0,2.450852634932174,38,1,2.4508526349321746,False,False,False,False,False,False,False,False,False
P0347,17,44.46084291130696,1,7,97,0,2.615343700665115,39,3,2.6153437006651155,False,False,True,False,False,False,False,False,False
P0348,16,52.15082701013377,3,24,27,1,3.2594266881333605,41,4,3.2594266881333605,False,False,False,False,True,False,False,False,False
P0349,15,23.3564715065252,1,13,45,0,1.5570981004350133,76,3,1.5570981004350133,False,False,False,False,True,False,False,False,True
P0350,19,56.12979217221006,2,8,4,0,2.954199588011056,75,3,2.954199588011056,False,False,False,False,False,False,True,False,True
P0351,25,34.559427377268925,3,1,86,0,1.382377095090757,7,8,1.382377095090757,False,False,True,False,False,False,False,False,False
P0352,17,29.709945712346983,1,24,90,1,1.7476438654321755,78,11,1.7476438654321755,False,False,True,False,False,False,False,False,True
P0353,21,27.164612206731636,2,22,96,1,1.293552962225316,25,4,1.293552962225316,False,False,False,True,False,False,False,False,True
P0354,22,66.69032562484888,3,4,88,0,3.031378437493131,11,2,3.031378437493131,False,False,False,False,False,True,False,True,False
P0355,21,40.561049094608165,1,22,99,1,1.9314785283146745,42,3,1.9314785283146745,True,False,False,False,False,False,False,True,False
P0356,24,73.00591564874749,2,28,37,1,3.041913152031145,50,4,3.0419131520311455,False,False,False,False,False,False,False,False,False
P0357,26,41.96297805421553,3,24,96,1,1.613960694392905,90,2,1.613960694392905,False,False,True,False,False,False,False,False,False
P0358,19,24.3896306361058,2,7,71,0,1.283664770321358,81,7,1.283664770321358,False,False,False,False,False,False,False,True,False
P0359,17,33.25213340077011,0,15,33,0,1.956007847104124,99,2,1.9560078471041242,False,False,False,False,False,False,False,False,True
P0360,22,68.53717430010408,3,21,31,1,3.115326104550185,62,11,3.1153261045501854,False,False,False,False,False,False,False,False,False
P0361,15,47.66152733094999,2,15,55,0,3.1774351553966658,48,5,3.1774351553966658,False,False,True,False,False,False,False,False,False
P0362,14,41.77569055264099,2,12,12,0,2.983977896617213,26,5,2.9839778966172132,True,False,False,False,False,False,False,False,False
P0363,17,52.40027338779181,0,19,11,1,3.082369022811283,8,4,3.082369022811283,False,False,True,False,False,False,False,False,True
P0364,22,57.52674104251317,1,28,88,1,2.6148518655687805,38,4,2.6148518655687805,False,False,False,True,False,False,False,True,False
P0365,16,66.76098223853691,0,14,72,0,4.172561389908557,64,4,4.172561389908557,False,False,False,True,False,False,False,False,False
P0366,26,71.7274884483939,1,0,32,0,2.7587495557074577,70,3,2.7587495557074577,True,False,False,False,False,False,False,True,False
P0367,21,44.60347031316371,1,21,57,1,2.1239747768173194,89,5,2.1239747768173194,False,True,False,False,False,False,False,True,False
P0368,19,30.109284708769422,2,2,38,0,1.5846991951983909,70,9,1.5846991951983906,False,False,True,False,False,False,False,False,True
P0369,20,43.79802258315086,3,5,60,0,2.189901129157543,6,5,2.189901129157543,False,True,False,False,False,False,False,False,True
P0370,15,53.90420759874329,3,21,86,1,3.593613839916219,71,2,3.593613839916219,False,False,False,False,False,False,False,False,True
P0371,12,35.54361610684084,2,13,98,0,2.961968008903403,79,6,2.961968008903403,False,False,True,False,False,False,False,False,True
P0372,16,35.642736276574354,2,3,19,0,2.227671017285897,66,7,2.227671017285897,False,False,False,False,False,True,False,False,True
P0373,17,55.15681822324828,4,17,84,1,3.2445187190146045,9,5,3.2445187190146045,False,False,True,False,False,False,False,False,True
P0374,23,49.27021472644324,1,14,56,0,2.142183248975793,70,7,2.142183248975793,False,False,False,True,False,False,False,False,False
P0375,21,50.4919549311738,3,8,14,0,2.404378806246372,84,7,2.4043788062463713,False,False,False,False,False,False,True,True,False
P0376,23,38.62256997949896,3,17,33,1,1.679242173021694,52,8,1.679242173021694,False,False,False,False,True,False,False,False,True
P0377,21,46.54398928691349,4,2,10,0,2.216380442233976,94,7,2.2163804422339757,False,False,False,False,False,False,True,False,False
P0378,20,36.13650283597544,2,9,80,0,1.806825141798772,86,3,1.8068251417987722,False,False,False,False,False,False,True,True,False
P0379,18,63.3529761668718,4,16,64,1,3.519609787048433,56,4,3.519609787048433,False,False,False,False,False,False,True,False,True
P0380,13,65.52874002085629,3,6,64,0,5.040672309296638,90,4,5.040672309296638,False,False,False,False,True,False,False,False,True
P0381,23,22.30718206642859,2,14,62,0,0.9698774811490692,85,3,0.9698774811490692,False,True,False,False,False,False,False,False,False
P0382,23,36.05733709711385,3,0,68,0,1.5677103085701674,26,7,1.5677103085701674,False,False,False,False,True,False,False,True,False
P0383,16,27.552061173648813,2,26,91,1,1.7220038233530508,53,7,1.7220038233530508,False,True,False,False,False,False,False,False,True
P0384,24,40.249640983896526,2,24,92,1,1.677068374329022,3,3,1.677068374329022,False,False,False,False,True,False,False,True,False
P0385,17,48.748430453144586,4,26,43,1,2.8675547325379167,87,7,2.8675547325379167,False,False,False,False,True,False,False,False,False
P0386,18,28.25532170452205,4,10,80,0,1.5697400946956694,22,8,1.5697400946956694,False,False,True,False,False,False,False,False,True
P0387,28,36.1721028031203,1,16,59,1,1.2918608143971535,47,3,1.2918608143971537,False,True,False,False,False,False,False,True,False
P0388,30,34.94063941877752,1,4,52,0,1.1646879806259174,82,4,1.1646879806259174,False,False,True,False,False,False,False,False,False
P0389,15,53.10900994098416,0,6,97,0,3.540600662732277,41,7,3.540600662732277,False,False,False,False,False,True,False,False,False
P0390,26,51.04016505554375,3,18,19,1,1.9630832713670676,2,1,1.9630832713670674,False,False,True,False,False,False,False,False,True
P0391,24,39.1739366999412,1,24,21,1,1.63224736249755,90,4,1.63224736249755,False,False,False,False,False,False,True,True,False
P0392,16,52.65231308209097,6,23,22,1,3.2907695676306856,2,2,3.2907695676306856,True,False,False,False,False,False,False,False,True
P0393,29,41.79979873119102,1,28,9,1,1.4413723700410697,27,2,1.4413723700410697,True,False,False,False,False,False,False,False,True
P0394,15,45.9251733451092,1,14,9,0,3.06167822300728,62,5,3.06167822300728,False,False,False,True,False,False,False,True,False
P0395,27,75.10178135447805,3,2,73,0,2.7815474575732613,80,6,2.7815474575732613,False,False,False,True,False,False,False,True,False
P0396,23,70.10691577685522,3,14,27,0,3.0481267729067487,30,5,3.0481267729067487,False,False,False,False,False,False,False,True,False
P0397,29,30.506281446086035,0,4,17,0,1.051940739520208,9,4,1.051940739520208,False,False,True,False,False,False,False,False,False
P0398,17,62.44598626818762,2,22,44,1,3.673293309893389,48,5,3.6732933098933893,False,False,False,False,True,False,False,False,False
P0399,16,62.170948317373885,1,11,45,0,3.885684269835868,85,7,3.885684269835868,False,False,False,False,True,False,False,True,False
P0400,12,32.776050668710724,3,29,8,1,2.7313375557258937,93,4,2.7313375557258937,True,False,False,False,False,False,False,False,False
P0401,18,62.28166465632291,1,19,80,1,3.4600924809068285,20,2,3.4600924809068285,False,False,False,False,False,False,True,False,True
P0402,11,73.06897877618829,3,4,18,0,6.642634434198936,99,9,6.642634434198936,False,True,False,False,False,False,False,True,False
P0403,20,33.16182790633379,5,2,33,0,1.6580913953166896,52,4,1.6580913953166896,False,False,False,False,False,False,True,False,True
P0404,17,36.23745768478605,0,8,1,0,2.1316151579285907,86,3,2.131615157928591,False,False,False,False,False,False,False,True,False
P0405,26,65.26492200265254,1,25,76,1,2.5101893077943283,75,4,2.5101893077943283,False,False,False,False,False,False,True,False,True
P0406,16,54.07242966238472,2,8,6,0,3.379526853899045,88,4,3.379526853899045,False,False,True,False,False,False,False,True,False
P0407,26,58.27214412859285,1,6,41,0,2.2412363126381867,53,6,2.2412363126381867,False,False,True,False,False,False,False,False,True
P0408,26,55.10883824600745,5,25,55,1,2.1195707017695176,56,4,2.1195707017695176,False,False,False,False,False,True,False,True,False
P0409,24,55.86043881392216,1,1,5,0,2.3275182839134234,19,6,2.3275182839134234,False,False,False,False,False,False,False,True,False
P0410,20,30.102918075333758,3,22,59,1,1.5051459037666877,48,9,1.5051459037666879,False,False,False,False,False,False,True,False,False
P0411,24,65.70976559932173,2,22,80,1,2.737906899971738,6,3,2.7379068999717386,False,False,False,False,True,False,False,False,True
P0412,19,67.54384988641661,2,26,18,1,3.554939467706137,28,3,3.5549394677061374,False,False,False,False,True,False,False,False,False
P0413,16,46.55913883897959,0,20,49,1,2.909946177436224,47,8,2.9099461774362245,False,False,False,False,False,False,False,False,True
P0414,18,49.34784575279206,2,15,82,0,2.7415469862662256,92,6,2.7415469862662256,False,False,False,False,False,False,True,False,False
P0415,17,27.03338746166417,2,8,65,0,1.5901992624508334,12,1,1.5901992624508334,False,False,True,False,False,False,False,True,False
P0416,9,57.71382134026752,4,12,83,0,6.41264681558528,2,7,6.41264681558528,False,False,True,False,False,False,False,False,False
P0417,18,58.58086162571216,0,27,54,1,3.2544923125395644,1,5,3.2544923125395644,False,False,False,False,False,True,False,False,False
P0418,24,49.067134745010335,3,26,61,1,2.044463947708764,15,7,2.044463947708764,False,False,False,False,False,True,False,True,False
P0419,19,66.86530039805754,3,18,8,1,3.519226336739871,93,5,3.519226336739871,False,False,False,True,False,False,False,False,False
P0420,29,44.98884153530089,3,19,3,1,1.5513393632862376,5,2,1.5513393632862376,False,False,False,False,False,False,False,True,False
P0421,21,58.469088888404,2,16,25,1,2.7842423280192383,44,6,2.7842423280192383,True,False,False,False,False,False,False,False,True
P0422,29,34.705034919618264,0,5,69,0,1.1967253420558022,70,7,1.1967253420558022,False,False,False,False,False,False,True,False,False
P0423,21,49.64671773688643,2,3,55,0,2.364129416042211,4,5,2.364129416042211,False,False,False,False,False,False,False,True,False
P0424,16,47.38468613145746,2,0,40,0,2.9615428832160915,55,6,2.961542883216091,False,False,False,False,True,False,False,True,False
P0425,16,53.37961883061412,1,17,83,1,3.3362261769133825,70,5,3.3362261769133825,False,False,False,False,False,False,True,False,False
P0426,24,44.45709606749962,0,18,82,1,1.852379002812484,97,6,1.8523790028124842,False,False,False,False,False,True,False,False,True
P0427,19,48.027911064924986,0,8,50,0,2.5277847928907886,31,3,2.5277847928907886,False,False,False,False,False,True,False,False,False
P0428,23,62.3907075716226,1,12,95,0,2.712639459635765,48,4,2.7126394596357652,False,False,False,True,False,False,False,True,False
P0429,25,43.44853644142674,0,7,33,0,1.7379414576570695,12,5,1.7379414576570695,True,False,False,False,False,False,False,False,True
P0430,16,25.90134348891981,2,22,18,1,1.618833968057488,29,8,1.6188339680574881,False,False,False,True,False,False,False,False,False
P0431,21,76.24375856308131,1,12,57,0,3.630655169670539,24,10,3.630655169670539,False,False,False,False,True,False,False,True,False
P0432,13,70.72181118035729,3,14,16,0,5.440139321565946,84,5,5.440139321565946,True,False,False,False,False,False,False,False,False
P0433,17,30.61605957341572,1,10,80,0,1.80094468078916,59,3,1.8009446807891598,False,True,False,False,False,False,False,False,True
P0434,22,60.34561707867792,1,11,38,0,2.74298259448536,58,7,2.74298259448536,False,False,False,False,False,False,True,False,True
P0435,13,42.455378441729856,6,13,41,0,3.2657983416715277,84,2,3.2657983416715273,False,False,False,True,False,False,False,False,True
P0436,18,53.95230822996589,3,3,7,0,2.997350457220328,27,6,2.997350457220327,False,False,False,False,False,True,False,False,True
P0437,23,54.4133619352024,1,0,78,0,2.3657983450088,57,6,2.3657983450088,False,False,False,True,False,False,False,False,True
P0438,12,46.48388299525517,1,23,53,1,3.873656916271264,19,6,3.873656916271264,False,True,False,False,False,False,False,False,False
P0439,22,38.24351501620406,4,3,63,0,1.738341591645639,33,5,1.738341591645639,False,False,False,True,False,False,False,False,True
P0440,25,39.64188421525611,3,18,89,1,1.5856753686102445,4,0,1.5856753686102445,False,False,False,False,False,False,True,False,True
P0441,20,36.257121267781365,0,8,32,0,1.812856063389068,81,6,1.8128560633890682,False,True,False,False,False,False,False,True,False
P0442,25,37.522666876543326,0,9,38,0,1.500906675061733,59,4,1.500906675061733,False,False,False,False,False,False,False,False,True
P0443,22,48.99232564925967,3,3,22,0,2.2269238931481667,42,6,2.2269238931481667,False,False,False,False,False,False,False,True,False
P0444,17,39.26360016333872,3,19,16,1,2.309623539019925,56,3,2.309623539019925,False,False,False,False,False,False,False,True,False
P0445,24,60.2307809856893,4,29,52,1,2.5096158744037207,56,6,2.5096158744037207,False,False,False,False,False,True,False,True,False
P0446,23,72.30869233003891,2,8,29,0,3.143856188262561,74,3,3.143856188262561,False,False,False,False,False,True,False,False,False
P0447,22,41.29920137944936,1,12,16,0,1.8772364263386072,53,5,1.8772364263386072,False,False,False,False,False,False,False,False,False
P0448,15,53.591067508030655,4,11,76,0,3.57273783386871,80,2,3.57273783386871,False,False,False,False,False,False,False,True,False
P0449,26,57.49527665454401,2,10,17,0,2.2113567944055386,44,4,2.2113567944055386,False,False,False,False,False,False,False,False,False
P0450,25,57.08003406378912,1,11,64,0,2.2832013625515644,85,7,2.283201362551565,False,False,True,False,False,False,False,False,True
P0451,18,51.139329018741314,2,29,91,1,2.8410738343745177,36,6,2.8410738343745177,False,False,False,False,False,False,False,False,False
P0452,15,61.14023627539584,2,17,89,1,4.076015751693055,83,7,4.076015751693056,False,True,False,False,False,False,False,False,True
